,no_sd,focal_species,treatment_level,yes_n,no_n,organ,no_mean,treatment,invasive_species,interaction_type,yes_sd,yes_mean,study_id,native_functional_group,invasive_functional_group,latitude,longitude,collection_year
1148,0.211331831,Galeopsis speciosa,IMP-LI1 & IMP-PO1 - high_nutrients - high_light,9,9,Root mass,0.3005,nutrients & shading,Impatiens parviflora,interaction,0.409760431,1.010888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1149,0.116898817,Galeopsis speciosa,IMP-LI1 & IMP-SED1 - high_nutrients - high_light,9,9,Root mass,0.352333333,nutrients & shading,Impatiens parviflora,interaction,0.409760431,1.010888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1150,0.23938356,Galeopsis speciosa,IMP-LI1 & IMP-TEP2 - high_nutrients - high_light,9,9,Root mass,0.3964,nutrients & shading,Impatiens parviflora,interaction,0.409760431,1.010888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1151,0.228442067,Galeopsis speciosa,IMP-LI1 & IMP-VO3 - high_nutrients - high_light,9,9,Root mass,0.345444444,nutrients & shading,Impatiens parviflora,interaction,0.409760431,1.010888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1152,0.409208484,Galeopsis speciosa,IMP-PO2 & IMP-SED1 - high_nutrients - high_light,10,10,Root mass,0.49675,nutrients & shading,Impatiens parviflora,interaction,0.398377111,0.6691,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1153,0.418470814,Galeopsis speciosa,IMP-PO2 & IMP-TEP2 - high_nutrients - high_light,10,10,Root mass,0.8984,nutrients & shading,Impatiens parviflora,interaction,0.398377111,0.6691,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1154,0.683118698,Galeopsis speciosa,IMP-PO2 & IMP-VO3 - high_nutrients - high_light,10,10,Root mass,0.8224,nutrients & shading,Impatiens parviflora,interaction,0.398377111,0.6691,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1155,0.116898817,Galeopsis speciosa,IMP-PO2 & IMP-SED1 - high_nutrients - high_light,10,10,Root mass,0.352333333,nutrients & shading,Impatiens parviflora,interaction,0.398377111,0.6691,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1156,0.23938356,Galeopsis speciosa,IMP-PO2 & IMP-TEP2 - high_nutrients - high_light,10,10,Root mass,0.3964,nutrients & shading,Impatiens parviflora,interaction,0.398377111,0.6691,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1157,0.228442067,Galeopsis speciosa,IMP-PO2 & IMP-VO3 - high_nutrients - high_light,10,10,Root mass,0.345444444,nutrients & shading,Impatiens parviflora,interaction,0.398377111,0.6691,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1158,0.418470814,Galeopsis speciosa,IMP-TEP & IMP-TEP2 - high_nutrients - high_light,10,10,Root mass,0.8984,nutrients & shading,Impatiens parviflora,interaction,0.284587499,0.8146,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1159,0.683118698,Galeopsis speciosa,IMP-TEP & IMP-VO3 - high_nutrients - high_light,10,10,Root mass,0.8224,nutrients & shading,Impatiens parviflora,interaction,0.284587499,0.8146,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1160,0.23938356,Galeopsis speciosa,IMP-TEP & IMP-TEP2 - high_nutrients - high_light,10,10,Root mass,0.3964,nutrients & shading,Impatiens parviflora,interaction,0.284587499,0.8146,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1161,0.228442067,Galeopsis speciosa,IMP-TEP & IMP-VO3 - high_nutrients - high_light,10,10,Root mass,0.345444444,nutrients & shading,Impatiens parviflora,interaction,0.284587499,0.8146,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1162,0.418470814,Galeopsis speciosa,IMP-TEP1 & IMP-TEP2 - high_nutrients - high_light,8,8,Root mass,0.8984,nutrients & shading,Impatiens parviflora,interaction,0.465238783,0.673375,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1163,0.683118698,Galeopsis speciosa,IMP-TEP1 & IMP-VO3 - high_nutrients - high_light,8,8,Root mass,0.8224,nutrients & shading,Impatiens parviflora,interaction,0.465238783,0.673375,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1164,0.23938356,Galeopsis speciosa,IMP-TEP1 & IMP-TEP2 - high_nutrients - high_light,8,8,Root mass,0.3964,nutrients & shading,Impatiens parviflora,interaction,0.465238783,0.673375,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1165,0.228442067,Galeopsis speciosa,IMP-TEP1 & IMP-VO3 - high_nutrients - high_light,8,8,Root mass,0.345444444,nutrients & shading,Impatiens parviflora,interaction,0.465238783,0.673375,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1166,0.211331831,Galeopsis speciosa,IMP-LI1 & IMP-PO1 - low_nutrients - high_light,9,9,Root mass,0.3005,nutrients & shading,Impatiens parviflora,interaction,0.181413279,0.593555556,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1167,0.116898817,Galeopsis speciosa,IMP-LI1 & IMP-SED1 - low_nutrients - high_light,9,9,Root mass,0.352333333,nutrients & shading,Impatiens parviflora,interaction,0.181413279,0.593555556,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1168,0.23938356,Galeopsis speciosa,IMP-LI1 & IMP-TEP2 - low_nutrients - high_light,9,9,Root mass,0.3964,nutrients & shading,Impatiens parviflora,interaction,0.181413279,0.593555556,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1169,0.228442067,Galeopsis speciosa,IMP-LI1 & IMP-VO3 - low_nutrients - high_light,9,9,Root mass,0.345444444,nutrients & shading,Impatiens parviflora,interaction,0.181413279,0.593555556,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1170,0.116898817,Galeopsis speciosa,IMP-PO2 & IMP-SED1 - low_nutrients - high_light,6,6,Root mass,0.352333333,nutrients & shading,Impatiens parviflora,interaction,0.128844092,0.275,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1171,0.23938356,Galeopsis speciosa,IMP-PO2 & IMP-TEP2 - low_nutrients - high_light,6,6,Root mass,0.3964,nutrients & shading,Impatiens parviflora,interaction,0.128844092,0.275,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1172,0.228442067,Galeopsis speciosa,IMP-PO2 & IMP-VO3 - low_nutrients - high_light,6,6,Root mass,0.345444444,nutrients & shading,Impatiens parviflora,interaction,0.128844092,0.275,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1173,0.23938356,Galeopsis speciosa,IMP-TEP & IMP-TEP2 - low_nutrients - high_light,7,7,Root mass,0.3964,nutrients & shading,Impatiens parviflora,interaction,0.249390495,0.482428571,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1174,0.228442067,Galeopsis speciosa,IMP-TEP & IMP-VO3 - low_nutrients - high_light,7,7,Root mass,0.345444444,nutrients & shading,Impatiens parviflora,interaction,0.249390495,0.482428571,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1175,0.23938356,Galeopsis speciosa,IMP-TEP1 & IMP-TEP2 - low_nutrients - high_light,9,9,Root mass,0.3964,nutrients & shading,Impatiens parviflora,interaction,0.132383911,0.321666667,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1176,0.228442067,Galeopsis speciosa,IMP-TEP1 & IMP-VO3 - low_nutrients - high_light,9,9,Root mass,0.345444444,nutrients & shading,Impatiens parviflora,interaction,0.132383911,0.321666667,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1177,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.263819909,0.557777778,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1178,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.578434717,1.1185,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1179,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.617317458,1.0202,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1180,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.155319716,0.37825,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1181,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.26619213,0.672,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1182,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.838895024,1.104888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1183,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.168633594,0.3872,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1184,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.113461683,0.431125,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1185,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.181208444,0.377333333,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1186,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.099118616,0.188,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1187,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.073156415,0.245111111,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1188,0.671076573,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,6,6,Root mass,1.450166667,nutrients & shading,Impatiens parviflora,control_alone,0.191993663,0.3327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1189,0.400831982,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - high_light,9,9,Root mass,0.910444444,nutrients & shading,Impatiens parviflora,control_alone,0.578434717,1.1185,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1190,0.400831982,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,9,9,Root mass,0.910444444,nutrients & shading,Impatiens parviflora,control_alone,0.617317458,1.0202,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1191,0.400831982,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - high_light,9,9,Root mass,0.910444444,nutrients & shading,Impatiens parviflora,control_alone,0.26619213,0.672,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1192,0.400831982,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,9,9,Root mass,0.910444444,nutrients & shading,Impatiens parviflora,control_alone,0.838895024,1.104888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1193,0.400831982,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - high_light,9,9,Root mass,0.910444444,nutrients & shading,Impatiens parviflora,control_alone,0.113461683,0.431125,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1194,0.400831982,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,9,9,Root mass,0.910444444,nutrients & shading,Impatiens parviflora,control_alone,0.181208444,0.377333333,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1195,0.400831982,Impatiens noli-tangere,IMP-SED1 & IMP-LI1 - high_nutrients - high_light,9,9,Root mass,0.910444444,nutrients & shading,Impatiens parviflora,control_alone,0.15158331,0.418666667,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1196,0.400831982,Impatiens noli-tangere,IMP-SED1 & IMP-PO2 - high_nutrients - high_light,9,9,Root mass,0.910444444,nutrients & shading,Impatiens parviflora,control_alone,0.099118616,0.188,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1197,0.400831982,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - high_light,9,9,Root mass,0.910444444,nutrients & shading,Impatiens parviflora,control_alone,0.073156415,0.245111111,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1198,0.400831982,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,9,9,Root mass,0.910444444,nutrients & shading,Impatiens parviflora,control_alone,0.191993663,0.3327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1199,0.630493061,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - high_nutrients - low_light,9,9,Root mass,1.149333333,nutrients & shading,Impatiens parviflora,control_alone,0.155319716,0.37825,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1200,0.630493061,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - high_nutrients - low_light,9,9,Root mass,1.149333333,nutrients & shading,Impatiens parviflora,control_alone,0.26619213,0.672,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1201,0.630493061,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - high_nutrients - low_light,9,9,Root mass,1.149333333,nutrients & shading,Impatiens parviflora,control_alone,0.838895024,1.104888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1202,0.630493061,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - high_nutrients - low_light,9,9,Root mass,1.149333333,nutrients & shading,Impatiens parviflora,control_alone,0.099118616,0.188,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1203,0.630493061,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - high_nutrients - low_light,9,9,Root mass,1.149333333,nutrients & shading,Impatiens parviflora,control_alone,0.073156415,0.245111111,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1204,0.630493061,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - high_nutrients - low_light,9,9,Root mass,1.149333333,nutrients & shading,Impatiens parviflora,control_alone,0.191993663,0.3327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1205,0.253869805,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - low_light,10,10,Root mass,0.8231,nutrients & shading,Impatiens parviflora,control_alone,0.26619213,0.672,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1206,0.253869805,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - low_light,10,10,Root mass,0.8231,nutrients & shading,Impatiens parviflora,control_alone,0.838895024,1.104888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1207,0.253869805,Impatiens noli-tangere,IMP-SED1 & IMP-LI1 - high_nutrients - low_light,10,10,Root mass,0.8231,nutrients & shading,Impatiens parviflora,control_alone,0.15158331,0.418666667,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1208,0.253869805,Impatiens noli-tangere,IMP-SED1 & IMP-PO2 - high_nutrients - low_light,10,10,Root mass,0.8231,nutrients & shading,Impatiens parviflora,control_alone,0.099118616,0.188,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1209,0.253869805,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - high_nutrients - low_light,10,10,Root mass,0.8231,nutrients & shading,Impatiens parviflora,control_alone,0.073156415,0.245111111,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1210,0.253869805,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - high_nutrients - low_light,10,10,Root mass,0.8231,nutrients & shading,Impatiens parviflora,control_alone,0.191993663,0.3327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1211,0.228197794,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - low_nutrients - high_light,10,10,Root mass,0.5407,nutrients & shading,Impatiens parviflora,control_alone,0.168633594,0.3872,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1212,0.228197794,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - low_nutrients - high_light,10,10,Root mass,0.5407,nutrients & shading,Impatiens parviflora,control_alone,0.113461683,0.431125,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1213,0.228197794,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - low_nutrients - high_light,10,10,Root mass,0.5407,nutrients & shading,Impatiens parviflora,control_alone,0.181208444,0.377333333,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1214,0.228197794,Impatiens noli-tangere,IMP-PO1 & IMP-PO2 - low_nutrients - high_light,10,10,Root mass,0.5407,nutrients & shading,Impatiens parviflora,control_alone,0.099118616,0.188,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1215,0.228197794,Impatiens noli-tangere,IMP-PO1 & IMP-TEP - low_nutrients - high_light,10,10,Root mass,0.5407,nutrients & shading,Impatiens parviflora,control_alone,0.073156415,0.245111111,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1216,0.228197794,Impatiens noli-tangere,IMP-PO1 & IMP-TEP1 - low_nutrients - high_light,10,10,Root mass,0.5407,nutrients & shading,Impatiens parviflora,control_alone,0.191993663,0.3327,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1217,0.184849518,Impatiens noli-tangere,IMP-SED1 & IMP-TEP - low_nutrients - high_light,10,10,Root mass,0.4743,nutrients & shading,Impatiens parviflora,control_alone,0.113461683,0.431125,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1218,0.184849518,Impatiens noli-tangere,IMP-SED1 & IMP-TEP1 - low_nutrients - high_light,10,10,Root mass,0.4743,nutrients & shading,Impatiens parviflora,control_alone,0.181208444,0.377333333,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1219,0.184849518,Impatiens noli-tangere,IMP-SED1 & IMP-LI1 - low_nutrients - high_light,10,10,Root mass,0.4743,nutrients & shading,Impatiens parviflora,control_alone,0.15158331,0.418666667,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
